path,label
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920048.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920351.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920387.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920435.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920553.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920598.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920623.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920754.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160920835.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160921670.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160922602.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160922741.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160924190.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160924472.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160924626.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160924720.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160924767.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160924887.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160925188.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160926061.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160926263.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160926534.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160928158.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160928304.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160928905.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160929143.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160929678.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160930607.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160930690.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160931376.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160931486.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160932732.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160933145.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160933242.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160933389.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160933474.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160933740.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160933895.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160936878.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160937058.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160937140.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160937205.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160937303.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160937851.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160937983.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160940003.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160941435.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160942072.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160942255.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160944028.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160947106.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160948176.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160948320.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160948417.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160948463.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160949634.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160949786.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160950178.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160950253.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160951153.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160953230.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160953312.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160953658.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160955675.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160956153.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160956277.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160957925.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160959157.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160959211.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160959307.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 160959409.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 161000138.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 161001886.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 161002853.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 161004369.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM2-20250313 161005271.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180841058.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180841138.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180841298.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180841401.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180843479.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180843742.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180843872.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180843993.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844092.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844181.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844282.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844461.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844575.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844748.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844900.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180844967.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845029.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845098.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845169.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845319.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845368.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845415.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845543.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845625.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845668.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845702.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845845.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180845879.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180846619.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180846701.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180846967.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180847280.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848200.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848430.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848554.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848829.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848877.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848937.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180848971.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849132.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849277.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849403.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849428.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849482.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849510.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849541.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849586.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849624.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849748.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180849881.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850014.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850179.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850260.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850331.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850395.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850430.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850563.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850603.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850716.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850789.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850865.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180850911.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851081.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851141.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851228.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851268.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851345.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851424.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851469.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851559.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851653.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851713.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851775.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851875.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851941.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180851973.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852100.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852155.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852257.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852336.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852411.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852482.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852520.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852611.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852656.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852711.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852732.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852852.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180852886.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853135.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853170.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853190.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853247.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853299.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853413.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853467.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853529.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853567.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853615.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180853691.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180854161.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180854203.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180854289.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180854765.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180854942.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180855036.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180855292.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180855693.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180855926.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180856094.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180856243.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180856458.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180856828.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180856910.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180856968.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180857161.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180857262.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180857327.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180857425.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180857550.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180857667.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180858300.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180858395.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180858436.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180858583.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180858869.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180859028.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180859200.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180859324.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180859395.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180859465.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180859801.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180900008.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180900213.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180900415.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901037.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901178.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901285.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901497.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901561.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901645.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901856.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180901967.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180902166.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180902293.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180902381.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180903590.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180903652.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180903698.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180904078.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180904352.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180904435.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180904794.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905145.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905248.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905309.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905425.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905596.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905648.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905697.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905822.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180905954.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906017.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906064.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906130.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906249.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906506.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906564.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906711.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180906972.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180907525.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180907979.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908357.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908474.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908562.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908706.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908824.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908906.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180908968.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180909417.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180909482.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180909570.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/50CTS3RD__good__CAM3-20250304 180911117.bmp,0
